,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,n_cells,highly_variable,means,dispersions,dispersions_norm
Bcl2a1a,False,383,0.13956550362080317,93.69651086240948,848,383,True,0.10813641209101382,1.240483438038193,2.7420177
Bcl2a1b,False,1394,0.543943383805135,77.05727452271232,3305,1394,True,0.4218162072917233,1.3889202162750156,2.2084057
Tmed3,False,1716,0.4968729427254773,71.7577353522054,3019,1716,True,0.4002161678694993,0.8078223159185831,0.5203657
Ctsh,False,2429,1.5724160631994732,60.023041474654384,9554,2429,True,0.9415669759231066,1.8915324095735397,1.3945888
Plscr1,False,1003,0.293449637919684,83.49242922975641,1783,1003,True,0.3139446065066984,1.1307587070562548,1.4584684
Trf,False,720,0.22136273864384465,88.15009874917709,1345,720,True,0.2203312934037322,1.324286204571509,3.03634
Bfsp2,False,197,0.04098090849242923,96.7577353522054,249,197,True,0.05977942445580105,0.8584029166192348,1.4001193
Tmem108,False,1163,0.26942067149440424,80.85911784068466,1637,1163,True,0.30655509688378,0.7849599093481748,1.1421813
Alas1,False,1171,0.29279131007241604,80.72745227123107,1779,1171,True,0.2830700016306222,0.75692581497925,1.0437232
Manf,False,3044,1.5529953917050692,49.9012508229098,9436,3044,True,0.8672275134030846,2.032940939293641,2.5591989
Pfkfb4,False,823,0.16211323238973008,86.45490454246215,985,823,True,0.20568498686509568,0.8009272666177405,1.1982601
Camp,False,2850,7.218235681369322,53.094140882159316,43858,2850,True,1.5536933694711297,5.245699057493641,5.4576445
Ngp,False,4032,14.523206056616194,33.6405529953917,88243,4032,True,2.2796042856065535,5.567491399496651,3.7211826
Tmie,False,113,0.02040816326530612,98.14022383146808,124,113,True,0.029030463937774587,0.6091277068174845,0.5246441
Ltf,False,1310,2.9950625411454905,78.43976300197498,18198,1310,True,0.9827498559034136,4.417004409654381,5.461902
Ccrl2,False,280,0.061718235681369325,95.39170506912443,375,280,True,0.0854647292340522,1.6595315688975638,4.2137494
Eomes,False,787,0.18630678077682686,87.04739960500329,1132,787,True,0.20149411777254228,0.8900761511432562,1.5113583
Vill,False,713,0.1792297564186965,88.26530612244898,1089,713,True,0.18321969669337249,0.8259378968874046,1.2860994
Oxsr1,False,479,0.0967741935483871,92.11652402896642,588,479,True,0.09963685451435879,0.7982368508677795,1.1888111
Cx3cr1,False,471,0.18959842001316657,92.24818959842001,1152,471,True,0.12973080842584145,1.0500210508816712,2.073098
Csrnp1,False,613,0.11586570111915734,89.91112574061883,704,613,True,0.14656798181701877,0.68195334520404,0.78041375
Entpd3,False,118,0.02238314680710994,98.05793285055958,136,118,True,0.03863439394973302,0.9261217358719115,1.6379534
Abhd5,False,618,0.1542132982225148,89.82883475971033,937,618,True,0.13956511273173414,0.6218643823951903,0.56937635
Ccr9,False,390,0.1718235681369322,93.5813034891376,1044,390,True,0.1860790222356624,1.9205136127108002,5.13034
Lztfl1,False,808,0.15931533903884135,86.70177748518762,968,808,True,0.1690473693247155,0.8011277279112928,1.198964
Cxcr6,False,779,0.18466096115865702,87.17906517445688,1122,779,True,0.22164962654111242,1.0202913883581815,1.968685
Ccr1,False,2087,0.8727781435154707,65.65174456879525,5303,2087,True,0.8189540134311992,1.5909558740681808,1.6514783
Ccr2,False,1098,0.706550362080316,81.92890059249507,4293,1098,True,0.4292639389077746,1.5776754762027818,2.7567236
Ccr5,False,736,0.1716589861751152,87.88676761026991,1043,736,True,0.1553001480704121,0.7000078472592687,0.84382266
Sfi1,False,510,0.09957208689927584,91.60631994733377,605,510,True,0.11994489611159084,0.6819020573309598,0.7802336
Osm,False,573,0.11685319289005924,90.56945358788677,710,573,True,0.15848530950812978,0.8791658199683987,1.4730403
Emid1,False,124,0.025510204081632654,97.95918367346938,155,124,True,0.03334193702952113,0.70236608453143,0.85210496
Xbp1,False,2331,1.0943054641211323,61.63594470046083,6649,2331,True,0.7570986409871905,2.5844941781410595,3.6919436
Pgam2,False,73,0.03999341672152732,98.79855167873602,243,73,True,0.04134531729168115,1.8265061360352344,4.800178
Camk2b,False,154,0.026991441737985518,97.46543778801843,164,154,True,0.036584838933138845,0.621893116038017,0.56947726
Upp1,False,1420,0.5255102040816326,76.62936142198815,3193,1420,True,0.5912829728495331,1.6879689163535037,3.0771167
Ddc,False,151,0.03390388413429888,97.51481237656353,206,151,True,0.043091483671969064,0.9245552629372255,1.6324518
Plek,False,2502,0.7735352205398288,58.821593153390396,4700,2502,True,0.7088502881093114,1.1163824481558622,0.6768297
Sertad2,False,932,0.18647136273864384,84.66096115865702,1133,932,True,0.21002534414879295,0.6303585664954261,0.5992086
Rel,False,1213,0.2575707702435813,80.03620803159974,1565,1213,True,0.2824409788188823,0.7162107395958802,0.9007285
Bcl11a,False,678,0.2557603686635945,88.84134298880842,1554,678,True,0.27696001187946445,1.4809773092370415,3.586652
Ccdc88a,False,623,0.18729427254772876,89.74654377880185,1138,623,True,0.14378866349173486,0.7620020405535393,1.0615515
Il9r,False,50,0.009216589861751152,99.17709019091507,56,50,True,0.012808402533569824,0.6639363421818606,0.71713656
Hba-a1,False,34,0.020243581303489137,99.44042132982224,123,34,True,0.01795625260541684,2.530619064148699,7.273081
Hmmr,False,174,0.06994733377221857,97.13627386438446,425,174,True,0.033250917949298874,0.6369425853103271,0.6223322
Ebf1,False,801,0.5915075707702436,86.8169848584595,3594,801,True,0.6896964178466852,2.453899592116611,3.4237368
Adam19,False,1012,0.2118169848584595,83.34430546412112,1287,1012,True,0.2613755971843576,0.7635446139106379,1.066969
Havcr1,False,74,0.01662277814351547,98.78209348255432,101,74,True,0.018744893856204908,0.6205099505539017,0.5646194
Trim7,False,215,0.04690585911784068,96.46148782093482,285,215,True,0.070456897813523,1.089407091703893,2.211425
Irgm1,False,2155,0.5776826859776168,64.53258722843977,3510,2155,True,0.5230612877280159,0.8567399341521644,0.6624672
Tgtp1,False,395,0.07455562870309414,93.4990125082291,453,395,True,0.09521142941523966,0.6550616287313453,0.6859678
Mgat1,False,1304,0.2913100724160632,78.53851217906518,1770,1304,True,0.2884876214432174,0.6335414947160302,0.6103873
Jade2,False,566,0.10664911125740618,90.68466096115866,648,566,True,0.13207488158855132,0.6022948986373591,0.50064665
Cdkl3,False,74,0.013001974983541803,98.78209348255432,79,74,True,0.018464979638154876,0.7193462262396275,0.91174066
Tcf7,False,2481,0.8673469387755102,59.167215273206054,5270,2481,True,0.750989750007165,1.0558230961092439,0.5524568
Gm12216,False,986,0.20144832126398945,83.77221856484529,1224,986,True,0.23486310370556743,0.649400606901523,0.66608584
Gm2a,False,3293,2.1672152732060566,45.80315997366689,13168,3293,True,1.1804296776441146,1.7799970821878308,1.2149594
Igtp,False,1832,0.47531270572745227,69.84858459512837,2888,1832,True,0.45709208383331584,0.9197701529545973,0.8455646
1810065E05Rik,False,49,0.017939433838051348,99.19354838709677,109,49,True,0.021493232720184417,2.0841632613876677,5.705091
Gm12253,False,104,0.026991441737985518,98.28834759710335,164,104,True,0.029562922367059208,0.9616183180378088,1.7626203
Hist3h2ba,False,269,0.05019749835418038,95.57274522712311,305,269,True,0.06258180149290017,0.6687458876255318,0.73402804
Hist3h2a,False,982,0.21132323897300856,83.83805134957208,1284,982,True,0.23036700378861072,0.656147245357554,0.6897806
Nlrp3,False,365,0.06830151415404871,93.99275839368005,415,365,True,0.09141876103176398,0.7939471449439559,1.1737453
Tnfrsf13b,False,1018,0.271724818959842,83.24555628703094,1651,1018,True,0.26942188861365113,0.9657649954099333,1.7771838
Grap,False,2295,0.6102699144173799,62.22843976300197,3708,2295,True,0.5916923745822332,0.8817917677188473,0.73524064
2810001G20Rik,False,720,0.14203423304805793,88.15009874917709,863,720,True,0.16659807230824653,0.6418132839999385,0.6394385
Per1,False,669,0.1250822909809085,88.98946675444371,760,669,True,0.15409299061059914,0.6356476678490397,0.6177844
Kdm6b,False,1646,0.413265306122449,72.90980908492429,2511,1646,True,0.4580660588889353,1.1280757041425702,1.4506745
Cd68,False,1975,1.011356155365372,67.49506254114549,6145,1975,True,0.676884311375794,1.3013212296583851,1.0566452
Kctd11,False,136,0.02369980250164582,97.761685319289,144,136,True,0.030279836842048623,0.6329957094021005,0.60847044
Clec10a,False,311,0.12211981566820276,94.88150098749178,742,311,True,0.11348022750872057,1.662450554431219,4.2240014
Cxcl16,False,141,0.038018433179723504,97.6793943383805,231,141,True,0.030020213521262978,0.664658344454223,0.71967226
Eno3,False,453,0.1357801184990125,92.54443712969058,825,453,True,0.12364292196955579,1.3422500931638948,3.0994306
Scimp,False,460,0.1367676102699144,92.42922975641869,831,460,True,0.14478648172372507,1.21353426949727,2.64737
Spns3,False,179,0.04542462146148782,97.05398288347598,276,179,True,0.04673556890816468,0.9362771543540238,1.67362
Itgae,False,62,0.012014483212639895,98.9795918367347,73,62,True,0.01650412098817416,0.6643419807346904,0.7185612
Fam101b,False,1423,0.3620803159973667,76.57998683344304,2200,1423,True,0.3876519638719052,0.8326939708953386,0.5926157
Cpd,False,728,0.15470704410796576,88.0184331797235,940,728,True,0.2075224575925587,0.9532757814189571,1.7333206
Flot2,False,861,0.18861092824226464,85.82949308755761,1146,861,True,0.19098152129221244,0.6170787494904834,0.5525688
Unc119,False,1881,0.48963133640552997,69.04213298222514,2975,1881,True,0.5111316415532697,1.0234835086251677,1.1468431
Nos2,False,74,0.015799868334430547,98.78209348255432,96,74,True,0.022127431007203532,0.9173198884133038,1.6070405
Rab11fip4,False,314,0.055134957208689925,94.83212639894667,335,314,True,0.07503520947319575,0.6573580520085449,0.694033
Adap2os,False,352,0.09150757077024359,94.20671494404213,556,352,True,0.07044901635364269,0.6418704508012993,0.6396393
Ccl2,False,110,0.044930875576036866,98.18959842001317,273,110,True,0.03311898974822629,2.9277723183081457,8.667916
Ccl7,False,61,0.03982883475971034,98.9960500329164,242,61,True,0.0277219631710292,3.7932778998628582,11.7076435
Slfn5,False,950,0.2271231073074391,84.36471362738645,1380,950,True,0.2461987711966789,0.9222233729046726,1.624262
Slfn4,False,2252,0.6966754443712969,62.936142198815006,4233,2252,True,0.665532528904504,1.2273191246233686,0.90466434
Ccl5,False,4623,10.734200131665569,23.913759052007897,65221,4623,True,2.746226699711808,4.8164374059352815,2.2776418
Ccl9,False,1223,0.9547399605003292,79.87162606978275,5801,1223,True,0.5703365041928965,2.1167837715834854,4.3227873
Ccl6,False,3654,5.006089532587229,39.86175115207373,30417,3654,True,2.071887054894589,3.4361938435741664,1.5832204
Ccl3,False,196,0.05497037524687294,96.7741935483871,334,196,True,0.06728159152594769,1.827909663529678,4.805107
Ccl4,False,411,0.16408821593153392,93.23568136932192,997,411,True,0.19002752621693356,3.0303628675661782,9.028223
Wfdc18,False,343,0.06928900592495063,94.35483870967742,421,343,True,0.09947126676411085,0.947438575144695,1.7128198
Wfdc21,False,4253,11.68663594470046,30.00329163923634,71008,4253,True,2.839400362613112,4.001270301564712,2.0516272
Usp32,False,752,0.13890717577353523,87.62343647136274,844,752,True,0.1717008426070959,0.6257320080076214,0.5829598
Mpo,False,56,0.057768268597761685,99.07834101382488,351,56,True,0.017392267249861232,2.236503323711889,6.240122
Cuedc1,False,187,0.032916392363396975,96.9223173140224,200,187,True,0.045755121752878616,0.6378111652886823,0.6253827
Scpep1,False,733,0.1813693219223173,87.936142198815,1102,733,True,0.15485594915853954,0.6824458045147452,0.7821433
Mmd,False,770,0.16112574061882817,87.32718894009217,979,770,True,0.16183729395378452,0.7783225112662562,1.1188703
Tob1,False,976,0.19321922317314022,83.93680052666228,1174,976,True,0.23000107244672008,0.6684610655228548,0.73302776
Zfp652,False,1492,0.3089203423304806,75.44437129690587,1877,1492,True,0.37286428472978167,0.8092519997900127,0.5245188
Abi3,False,1851,0.6137261356155366,69.5358788676761,3729,1851,True,0.4799742619042004,0.8271910268423907,0.5766301
Gngt2,False,3159,2.5200789993416723,48.008558262014475,15312,3159,True,1.2341989189866363,2.436954271844985,2.2729995
Tbx21,False,465,0.09496379196840027,92.3469387755102,577,465,True,0.10809317935526325,0.6794033902651273,0.7714581
Ikzf3,False,1047,0.22366688610928243,82.76826859776169,1359,1047,True,0.2581913487214182,0.7224774974157562,0.9227379
Top2a,False,512,0.4122778143515471,91.57340355497038,2505,512,True,0.20883469248172304,1.7121133788850598,4.3984213
Igfbp4,False,560,0.1588215931533904,90.78341013824884,965,560,True,0.19597652753826938,1.4742299894128186,3.562955
Ccr7,False,2013,0.5643515470704411,66.86965108624095,3429,2013,True,0.5565730931885707,0.923166960104363,0.8554321
Dnajc7,False,2932,1.1915734035549703,51.74456879526004,7240,2932,True,0.8603147342101592,1.9198112663933495,2.3268604
Atp6v0a1,False,498,0.09529295589203424,91.80381830151416,579,498,True,0.12352002769631486,0.734829914640078,0.96612066
Tmem106a,False,677,0.19387755102040816,88.85780118499012,1178,677,True,0.1496008464555333,0.6798876090701396,0.7731587
Arl4d,False,277,0.0521724818959842,95.44107965766952,317,277,True,0.06304372634269578,0.6031743205366463,0.5037353
Grn,False,2538,1.87063857801185,58.22909809084924,11366,2538,True,0.9894884969224923,1.829894901736791,1.2953206
Hexim1,False,870,0.16342988808426595,85.68136932192232,993,870,True,0.195051682169419,0.6182451360282456,0.55666524
Nsf,False,1202,0.2554312047399605,80.21724818959842,1552,1202,True,0.2543268283921147,0.6312323832771599,0.6022775
Myl4,False,240,0.05118499012508229,96.05003291639235,311,240,True,0.060567502719942046,0.7207425562008233,0.9166447
Itgb3,False,206,0.03719552337063858,96.60961158657011,226,206,True,0.048384641049309667,0.616303477060795,0.549846
Ace,False,567,0.2817643186306781,90.66820276497695,1712,567,True,0.2197075111445185,1.5643359229560723,3.8794146
Cd79b,False,1905,1.2488479262672811,68.64713627386439,7588,1905,True,1.0403282790080637,2.652473465367854,2.6200967
Tex2,False,351,0.07225148123765636,94.22317314022384,439,351,True,0.07512734850740252,0.6054539784114182,0.51174164
Pecam1,False,1305,0.2926267281105991,78.52205398288348,1778,1305,True,0.3080029310693058,0.7281578884638815,0.9426879
Milr1,False,1259,0.3332784726793943,79.27913100724162,2025,1259,True,0.29962433224821583,0.720803986915638,0.9168604
Gm11713,False,1170,0.24210006583278473,80.74391046741277,1471,1170,True,0.28464825507370584,0.7089327969898872,0.8751678
Slc16a6,False,654,0.12376563528637262,89.23633969716919,752,654,True,0.14266927070112573,0.6070197206475451,0.51724064
Kcnj2,False,155,0.027320605661619486,97.44897959183673,166,155,True,0.036612476631509405,0.6785409542178445,0.76842916
Cd300a,False,2147,1.1321593153390388,64.66425279789335,6879,2147,True,0.7798408152712389,1.4170654347908886,1.2943531
Cd300lb,False,1058,0.24275839368005267,82.58722843976301,1475,1058,True,0.28277872653231656,0.8835160805748329,1.4883188
Cd300c,False,160,0.06698485845951284,97.36668861092824,407,160,True,0.07254352239757823,1.408248238533665,3.3312216
Cd300ld,False,1902,0.6970046082949308,68.69651086240948,4235,1902,True,0.7399454050020711,1.629644034685783,1.7309335
AF251705,False,1645,0.6535549703752469,72.92626728110598,3971,1645,True,0.5465369861548613,1.2659323368490143,1.8511363
Cd300e,False,159,0.049210006583278475,97.38314680710994,299,159,True,0.046081239294920355,1.188970025271455,2.5610983
Cd300lf,False,2168,0.6968400263331139,64.31863067807768,4234,2168,True,0.6931598639438826,1.3452968363373088,1.1469594
Mif4gd,False,1582,0.36685319289005924,73.963133640553,2229,1582,True,0.38859594489688476,0.9139839676785498,0.8287563
Smim5,False,181,0.09660961158657011,97.02106649111258,587,181,True,0.10403384342707962,1.9008465295449817,5.0612674
Syngr2,False,2139,0.7317314022383147,64.79591836734694,4446,2139,True,0.5588257302733409,1.0979080633115725,1.3630401
Tk1,False,317,0.12211981566820276,94.78275181040158,742,317,True,0.06859242528156365,0.6215207757377172,0.56816953
Birc5,False,583,0.44387755102040816,90.40487162606978,2697,583,True,0.22351044494434227,1.5332899724213402,3.7703786
Socs3,False,1979,0.5103686635944701,67.42922975641869,3101,1979,True,0.5529677711365405,1.0897661317353968,1.3393885
Timp2,False,1735,0.4381171823568137,71.44502962475312,2662,1735,True,0.46757627488915654,0.9319986990917026,0.88108754
Aatk,False,132,0.02337063857801185,97.8275181040158,142,132,True,0.03268115011303155,0.6830192052247538,0.78415716
0610009L18Rik,False,237,0.04295589203423305,96.09940750493746,261,237,True,0.05509544254203507,0.6702317191166332,0.7392464
Dcxr,False,500,0.12574061882817644,91.77090190915077,764,500,True,0.09819863291401246,0.6171268159934777,0.5527376
Cbr2,False,168,0.06385780118499013,97.23502304147466,388,168,True,0.047559498738919605,1.1828467755465897,2.539593
Slc16a3,False,2351,1.2439104674127717,61.306780776826855,7558,2351,True,1.0575145011165614,1.9951642761894464,1.5614897
Cd7,False,2069,0.9427254772876893,65.94799210006583,5728,2069,True,0.7594745403271967,1.9343894284479266,2.3568
Metrnl,False,1101,0.38561553653719555,81.87952600394996,2343,1101,True,0.32258637356049075,1.08692921753505,1.3311476
Net1,False,367,0.08113890717577353,93.95984200131664,493,367,True,0.08183432405730177,0.6889357129269205,0.8049364
Idi1,False,414,0.08870967741935484,93.18630678077683,539,414,True,0.07984284036459924,0.6047128059186342,0.5091386
Actn2,False,386,0.07653061224489796,93.64713627386439,465,386,True,0.09423841221128662,0.6102840569502913,0.52870524
Edaradd,False,140,0.02402896642527979,97.6958525345622,146,140,True,0.035074215753091526,0.6896674961761281,0.8075065
Ero1lb,False,431,0.09052007899934167,92.90651744568795,550,431,True,0.09727897388686793,0.7444756553078747,0.99999726
Gpr137b,False,652,0.13084265964450295,89.26925608953259,795,652,True,0.1493930414060296,0.6815026918171946,0.778831
Lyst,False,730,0.13396971691902568,87.98551678736011,814,730,True,0.1721044033459796,0.6657585461078377,0.72353625
Gpr141,False,919,0.2700789993416722,84.87491770901909,1641,919,True,0.2179950852835352,0.7363112693032736,0.97132325
Hist1h1b,False,163,0.06352863726135616,97.31731402238314,386,163,True,0.035726629756465095,1.0062332556910236,1.9193116
Hist1h2ap,False,408,0.5011520737327189,93.28505595786702,3045,408,True,0.24748822175747032,2.4113118845862656,6.854064
Hist1h4i,False,933,0.2218564845292956,84.64450296247531,1348,933,True,0.22252750465239335,0.8672573373670855,1.4312167
Hist1h2ae,False,321,0.14598420013166558,94.71691902567478,887,321,True,0.08701619120529051,1.127247622214069,2.344324
Hist1h2bc,False,1549,0.5230414746543779,74.50625411454905,3178,1549,True,0.6088462982884499,1.8994477030365553,3.6914446
Hfe,False,717,0.2944371296905859,88.1994733377222,1789,717,True,0.20984751193174045,1.077513465609251,2.1696537
Hist1h1c,False,1091,0.24374588545095457,82.04410796576695,1481,1091,True,0.27544208062061315,0.9691246995616583,1.7889833
Lrrc16a,False,123,0.02748518762343647,97.97564186965108,167,123,True,0.032505464929372015,0.8918656071027343,1.517643
Gpld1,False,150,0.026991441737985518,97.53127057274523,164,150,True,0.03890178777005319,0.6579395460019738,0.69607526
Sox4,False,170,0.04641211323238973,97.20210664911126,282,170,True,0.060703123074882015,1.5459169486633788,3.8147254
Irf4,False,179,0.04838709677419355,97.05398288347598,294,179,True,0.05048978408779425,0.9694451840204033,1.7901089
Serpinb1a,False,869,0.4759710335747202,85.69782751810402,2892,869,True,0.33281847328800235,1.5796478777265899,2.7624533
Serpinb6b,False,1011,0.2764976958525346,83.36076366030282,1680,1011,True,0.28236410744878976,0.9996188403823792,1.8960813
Serpinb9,False,647,0.14351547070441079,89.35154707044109,872,647,True,0.1649764443972762,0.9317841261859318,1.6578401
Serpinb6a,False,405,0.08903884134298881,93.33443054641212,541,405,True,0.08339927124528317,0.6024579281318057,0.5012193
Tubb2a,False,729,0.2323897300855826,88.00197498354181,1412,729,True,0.17526802244254866,0.8046294588441939,1.2112625
Tubb2b,False,204,0.05464121132323897,96.64252797893351,332,204,True,0.06179425133444346,1.2304350183579489,2.7067268
Pxdc1,False,224,0.04986833443054641,96.31336405529954,303,224,True,0.0783889164086628,1.2696958151130613,2.844614
F13a1,False,310,0.21231073074391046,94.89795918367348,1290,310,True,0.10587095589027892,1.4370468319453287,3.4323647
Ly86,False,1664,1.3447992100065833,72.61356155365372,8171,1664,True,0.7923525620234166,1.6904028189796572,1.855716
Txndc5,False,1444,0.6216260697827518,76.23436471362739,3777,1444,True,0.497214909246134,2.992516495165236,6.8667164
Gcnt2,False,1274,0.31484529295589203,79.03225806451613,1913,1274,True,0.39905935898631395,1.1612324484987298,1.5469921
Cd83,False,368,0.11323238973008558,93.94338380513496,688,368,True,0.14832294546025426,1.7506291317514235,4.533692
Atxn1,False,517,0.1031928900592495,91.49111257406189,627,517,True,0.11570246583045538,0.6185839786877189,0.55785525
Ninj1,False,1347,0.4305464121132324,77.83080974325213,2616,1347,True,0.38941176589378246,1.1845076586337902,1.6146046
Card19,False,2311,0.6805464121132324,61.9651086240948,4135,2311,True,0.6309044769084978,1.0598982095927598,0.560826
Susd3,False,1033,0.261191573403555,82.99868334430546,1587,1033,True,0.24657413167235853,0.7090376278748918,0.87553596
Cks2,False,2451,1.1066491112574062,59.66096115865701,6724,2451,True,0.7569895046319736,1.5553966063574187,1.5784489
Gadd45g,False,658,0.15157998683344306,89.17050691244239,921,658,True,0.17265998449512784,0.9748664988410833,1.809149
Syk,False,1981,0.5347267939433838,67.39631336405529,3249,1981,True,0.5204133987350058,0.8812922275327881,0.7337895
Nfil3,False,950,0.20572745227123107,84.36471362738645,1250,950,True,0.2549226380818711,0.8861940996585463,1.4977242
Hk3,False,973,0.2509874917709019,83.98617511520737,1525,973,True,0.24004693495466134,0.7845305844728652,1.1406735
Pdlim7,False,956,0.1988150098749177,84.26596445029625,1208,956,True,0.248394071505162,0.7863379587387993,1.1470212
Tifab,False,852,0.30464121132323896,85.9776168531929,1851,852,True,0.21330267759205304,0.7990836111800911,1.191785
Tgfbi,False,2975,3.1150427913100724,51.036866359447,18927,2975,True,1.4368152531498437,2.0596917384162836,1.0972737
Ctla2b,False,596,0.14631336405529954,90.19091507570771,889,596,True,0.15563081928877368,0.8061312926910388,1.216537
Ctla2a,False,1747,1.0118499012508229,71.24753127057275,6148,1747,True,0.7645334337184533,1.8250894881929247,2.1323268
Ctsl,False,1214,0.6028637261356156,80.01974983541804,3663,1214,True,0.47458504950598734,2.2800289792762154,4.797001
Gm10116,False,1667,0.5149769585253456,72.56418696510862,3129,1667,True,0.4354006352769866,0.8333309223109218,0.59446603
Ell2,False,305,0.05941408821593153,94.98025016458196,361,305,True,0.07295530906808273,0.6495591919738076,0.6666428
Glrx,False,2748,1.3943383805134957,54.772876892692565,8472,2748,True,1.017540790000522,1.6443209058625463,0.9964507
Arrdc3,False,1104,0.23864384463462804,81.83015141540487,1450,1104,True,0.30641812767202775,0.915314145650704,1.5999962
Mef2c,False,1251,0.5816326530612245,79.41079657669519,3534,1251,True,0.576266181003321,1.9489080593930266,3.8351228
Vcan,False,153,0.06731402238314681,97.48189598420012,409,153,True,0.0338637705623413,0.7440046065506186,0.99834293
F2rl2,False,71,0.012343647136273865,98.83146807109941,75,71,True,0.016488003509141216,0.6126591636214158,0.53704685
Ccnb1,False,216,0.11405529953917051,96.44502962475313,693,216,True,0.052261112650511046,0.9144305339551877,1.5968928
Cd180,False,698,0.17659644502962477,88.51217906517445,1073,698,True,0.17837412299304448,0.9581256689231874,1.7503538
Mast4,False,336,0.06468071099407505,94.47004608294931,393,336,True,0.08318799154879801,0.6106578501180999,0.53001803
Plk2,False,116,0.020078999341672153,98.09084924292297,122,116,True,0.029850711021750447,0.6943081367408238,0.8238048
Ccno,False,125,0.022547728768926925,97.94272547728768,137,125,True,0.030784553610439472,0.6450666751696034,0.6508647
Gzma,False,563,0.6142198815009875,90.73403554970375,3732,563,True,0.6813766123901399,5.299405319290654,9.267654
Gzmk,False,69,0.024193548387096774,98.86438446346281,147,69,True,0.0335145917381958,1.8268725719601169,4.801465
Snx18,False,1501,0.35154707044107963,75.29624753127058,2136,1501,True,0.3785333108715119,0.8419412900852016,0.6194784
Hmgcs1,False,545,0.11356155365371955,91.03028308097433,690,545,True,0.108717752755684,0.6061392185460809,0.51414824
D13Ertd608e,False,151,0.15240289664252799,97.51481237656353,926,151,True,0.16039502305116532,2.3917121459496866,6.7852283
Rhob,False,867,0.21280447662936142,85.73074391046741,1293,867,True,0.23000144679350829,0.9105407075789497,1.5832314
Sdc1,False,71,0.024358130348913758,98.83146807109941,148,71,True,0.02448489064201824,1.1728590794226672,2.5045154
Fam49a,False,1159,0.31237656352863724,80.92495062541146,1898,1159,True,0.2598394902316691,0.6100566245104284,0.5279065
Trib2,False,326,0.06105990783410138,94.63462804476629,371,326,True,0.0847073339441189,0.6752089754804016,0.756727
Pqlc3,False,1018,0.21757735352205398,83.24555628703094,1322,1018,True,0.2266909136218324,0.6024521331300345,0.5011989
Pdia6,False,2477,1.2881830151415405,59.233048057932855,7827,2477,True,0.7357271792120891,1.4019676601413007,1.2633463
Odc1,False,1084,0.25460829493087556,82.15931533903884,1547,1084,True,0.2424670713083675,0.6443553909602343,0.64836663
Rrm2,False,378,0.28703094140882157,93.77880184331798,1744,378,True,0.14023954673124758,1.450971496542526,3.4812691
Id2,False,2317,1.1724818959842,61.866359447004605,7124,2317,True,0.9131711557221116,2.310762363412936,3.1297708
Rnf144a,False,958,0.1935483870967742,84.23304805793285,1176,958,True,0.24830011631175697,0.7849803512159832,1.1422532
Rsad2,False,863,0.24374588545095457,85.7965766951942,1481,863,True,0.2768048418179961,1.6829485720675297,4.295992
Cmpk2,False,553,0.12425938117182357,90.89861751152074,755,553,True,0.126401812976523,0.8292048719603836,1.2975733
Tspan13,False,3159,1.25164581961817,48.008558262014475,7605,3159,True,0.8958181294615982,1.1568678806668131,0.7599761
Dnajb9,False,771,0.17577353522053982,87.31073074391047,1068,771,True,0.17419458117326145,0.72515293368299,0.9321343
Egln3,False,141,0.026168531928900594,97.6793943383805,159,141,True,0.039405778040265904,0.8085902706799786,1.2251731
Pygl,False,2034,0.7137919684002634,66.52402896642529,4337,2034,True,0.6880197146417588,1.3197237143279676,1.094439
Frmd6,False,91,0.015635286372613563,98.50230414746544,95,91,True,0.02195355737559711,0.6342460433151763,0.61286175
Dhrs7,False,2324,0.695852534562212,61.75115207373272,4228,2324,True,0.6658087259880205,1.1004699279129202,0.6441496
Arg2,False,1458,0.4823897300855826,76.0039499670836,2931,1458,True,0.5795685159132093,1.4982305942886234,2.525943
Rdh12,False,1316,0.40371955233706386,78.34101382488478,2453,1316,True,0.4857934997476985,1.415728849716265,2.2862825
Gm26669,False,59,0.009874917709019092,99.02896642527979,60,59,True,0.014416807641485216,0.6708126244032351,0.74128664
2310015A10Rik,False,407,0.07340355497037525,93.30151415404872,446,407,True,0.1047603744394853,0.7369847525118409,0.9736886
Gm26545,False,52,0.009052007899934168,99.14417379855168,55,52,True,0.014065787053581129,0.6640463499648468,0.7175229
Map3k9,False,133,0.02337063857801185,97.81105990783409,142,133,True,0.033455962395607865,0.7094738479442146,0.87706804
Acot1,False,94,0.01728110599078341,98.45292955892035,105,94,True,0.017205376517706348,0.7138237787013932,0.89234537
Fos,False,2727,1.2457208689927584,55.118499012508224,7569,2727,True,1.0544925191980705,1.9882100292873035,1.5502898
Jdp2,False,493,0.09759710335747201,91.88610928242265,593,493,True,0.13008481142516282,0.8525665468223537,1.3796214
Gm26698,False,61,0.01053324555628703,98.9960500329164,64,61,True,0.014536428867284179,0.6260077327343823,0.5839281
Noxred1,False,94,0.0162936142198815,98.45292955892035,99,94,True,0.025244439559198122,0.7011882873000383,0.84796846
Sel1l,False,1055,0.2369980250164582,82.6366030283081,1440,1055,True,0.21736833709492506,0.7163262538398197,0.90113425
Lgmn,False,1375,1.0064186965108624,77.36998025016459,6115,1375,True,0.6059006637060714,2.1378806326366493,4.384072
Asb2,False,66,0.01826859776168532,98.9137590520079,111,66,True,0.017784669747163345,1.4063682152149497,3.3246188
